player_id,season,week,stat,line,book,over_odds,under_odds,recent_team,opponent_team,game_id
00-0035659,2022,6,receptions,4.5,synthetic,-110,-110,WAS,CHI,2022_06_WAS_CHI
00-0035659,2022,6,rushing_yards,1.5,synthetic,-110,-110,WAS,CHI,2022_06_WAS_CHI
00-0035662,2022,6,receiving_tds,0.5,synthetic,-110,-110,ARI,SEA,2022_06_ARI_SEA
00-0035662,2022,6,receiving_yards,93.5,synthetic,-110,-110,ARI,SEA,2022_06_ARI_SEA
00-0035662,2022,6,receptions,8.5,synthetic,-110,-110,ARI,SEA,2022_06_ARI_SEA
00-0035664,2022,6,carries,5.5,synthetic,-110,-110,LA,CAR,2022_06_LA_CAR
00-0035664,2022,6,receiving_yards,10.5,synthetic,-110,-110,LA,CAR,2022_06_LA_CAR
00-0035664,2022,6,receptions,1.5,synthetic,-110,-110,LA,CAR,2022_06_LA_CAR
00-0035664,2022,6,rushing_tds,0.5,synthetic,-110,-110,LA,CAR,2022_06_LA_CAR
00-0035664,2022,6,rushing_yards,22.5,synthetic,-110,-110,LA,CAR,2022_06_LA_CAR
00-0035676,2022,6,receiving_tds,0.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0035676,2022,6,receiving_yards,70.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0035676,2022,6,receptions,4.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0035685,2022,6,carries,11.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0035685,2022,6,receiving_yards,25.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0035685,2022,6,receptions,2.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0035685,2022,6,rushing_tds,0.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0035685,2022,6,rushing_yards,44.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0035689,2022,6,receiving_yards,27.5,synthetic,-110,-110,BUF,KC,2022_06_BUF_KC
00-0035689,2022,6,receptions,3.5,synthetic,-110,-110,BUF,KC,2022_06_BUF_KC
00-0035703,2022,6,receiving_yards,2.5,synthetic,-110,-110,PIT,TB,2022_06_PIT_TB
00-0035703,2022,6,receptions,0.5,synthetic,-110,-110,PIT,TB,2022_06_PIT_TB
00-0035710,2022,6,carries,8.5,synthetic,-110,-110,NYG,BAL,2022_06_NYG_BAL
00-0035710,2022,6,completions,17.5,synthetic,-110,-110,NYG,BAL,2022_06_NYG_BAL
00-0035710,2022,6,interceptions,0.5,synthetic,-110,-110,NYG,BAL,2022_06_NYG_BAL
00-0035710,2022,6,passing_tds,0.5,synthetic,-110,-110,NYG,BAL,2022_06_NYG_BAL
00-0035710,2022,6,passing_yards,165.5,synthetic,-110,-110,NYG,BAL,2022_06_NYG_BAL
00-0035710,2022,6,rushing_tds,0.5,synthetic,-110,-110,NYG,BAL,2022_06_NYG_BAL
00-0035710,2022,6,rushing_yards,51.5,synthetic,-110,-110,NYG,BAL,2022_06_NYG_BAL
00-0035719,2022,6,carries,3.5,synthetic,-110,-110,SF,ATL,2022_06_SF_ATL
00-0035719,2022,6,receiving_tds,0.5,synthetic,-110,-110,SF,ATL,2022_06_SF_ATL
00-0035719,2022,6,receiving_yards,63.5,synthetic,-110,-110,SF,ATL,2022_06_SF_ATL
00-0035719,2022,6,receptions,4.5,synthetic,-110,-110,SF,ATL,2022_06_SF_ATL
00-0035719,2022,6,rushing_yards,18.5,synthetic,-110,-110,SF,ATL,2022_06_SF_ATL
00-0035806,2022,6,carries,0.5,synthetic,-110,-110,JAX,IND,2022_06_JAX_IND
00-0035806,2022,6,receiving_yards,7.5,synthetic,-110,-110,JAX,IND,2022_06_JAX_IND
00-0035806,2022,6,receptions,0.5,synthetic,-110,-110,JAX,IND,2022_06_JAX_IND
00-0035806,2022,6,rushing_yards,1.5,synthetic,-110,-110,JAX,IND,2022_06_JAX_IND
00-0035831,2022,6,carries,14.5,synthetic,-110,-110,JAX,IND,2022_06_JAX_IND
00-0035831,2022,6,receiving_yards,10.5,synthetic,-110,-110,JAX,IND,2022_06_JAX_IND
00-0035831,2022,6,receptions,1.5,synthetic,-110,-110,JAX,IND,2022_06_JAX_IND
00-0035831,2022,6,rushing_tds,0.5,synthetic,-110,-110,JAX,IND,2022_06_JAX_IND
00-0035831,2022,6,rushing_yards,55.5,synthetic,-110,-110,JAX,IND,2022_06_JAX_IND
00-0035864,2022,6,receiving_yards,27.5,synthetic,-110,-110,DEN,LAC,2022_06_DEN_LAC
00-0035864,2022,6,receptions,1.5,synthetic,-110,-110,DEN,LAC,2022_06_DEN_LAC
00-0036032,2022,6,receiving_tds,0.5,synthetic,-110,-110,DAL,PHI,2022_06_DAL_PHI
00-0036032,2022,6,receiving_yards,6.5,synthetic,-110,-110,DAL,PHI,2022_06_DAL_PHI
00-0036032,2022,6,receptions,1.5,synthetic,-110,-110,DAL,PHI,2022_06_DAL_PHI
00-0036040,2022,6,receiving_yards,21.5,synthetic,-110,-110,NO,CIN,2022_06_NO_CIN
00-0036040,2022,6,receptions,2.5,synthetic,-110,-110,NO,CIN,2022_06_NO_CIN
00-0036158,2022,6,carries,9.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036158,2022,6,receiving_tds,0.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036158,2022,6,receiving_yards,22.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036158,2022,6,receptions,2.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036158,2022,6,rushing_tds,0.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036158,2022,6,rushing_yards,37.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036187,2022,6,receiving_tds,0.5,synthetic,-110,-110,BUF,KC,2022_06_BUF_KC
00-0036187,2022,6,receiving_yards,12.5,synthetic,-110,-110,BUF,KC,2022_06_BUF_KC
00-0036187,2022,6,receptions,1.5,synthetic,-110,-110,BUF,KC,2022_06_BUF_KC
00-0036194,2022,6,receiving_tds,0.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036194,2022,6,receiving_yards,9.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036194,2022,6,receptions,0.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036196,2022,6,receiving_tds,0.5,synthetic,-110,-110,BUF,KC,2022_06_BUF_KC
00-0036196,2022,6,receiving_yards,77.5,synthetic,-110,-110,BUF,KC,2022_06_BUF_KC
00-0036196,2022,6,receptions,2.5,synthetic,-110,-110,BUF,KC,2022_06_BUF_KC
00-0036219,2022,6,receiving_tds,0.5,synthetic,-110,-110,NO,CIN,2022_06_NO_CIN
00-0036219,2022,6,receiving_yards,15.5,synthetic,-110,-110,NO,CIN,2022_06_NO_CIN
00-0036219,2022,6,receptions,1.5,synthetic,-110,-110,NO,CIN,2022_06_NO_CIN
00-0036232,2022,6,receiving_yards,20.5,synthetic,-110,-110,CLE,NE,2022_06_CLE_NE
00-0036232,2022,6,receptions,2.5,synthetic,-110,-110,CLE,NE,2022_06_CLE_NE
00-0036233,2022,6,receiving_yards,32.5,synthetic,-110,-110,CLE,NE,2022_06_CLE_NE
00-0036233,2022,6,receptions,2.5,synthetic,-110,-110,CLE,NE,2022_06_CLE_NE
00-0036244,2022,6,receiving_tds,0.5,synthetic,-110,-110,SEA,ARI,2022_06_SEA_ARI
00-0036244,2022,6,receiving_yards,32.5,synthetic,-110,-110,SEA,ARI,2022_06_SEA_ARI
00-0036244,2022,6,receptions,2.5,synthetic,-110,-110,SEA,ARI,2022_06_SEA_ARI
00-0036252,2022,6,receiving_tds,0.5,synthetic,-110,-110,IND,JAX,2022_06_IND_JAX
00-0036252,2022,6,receiving_yards,70.5,synthetic,-110,-110,IND,JAX,2022_06_IND_JAX
00-0036252,2022,6,receptions,6.5,synthetic,-110,-110,IND,JAX,2022_06_IND_JAX
00-0036259,2022,6,receiving_yards,19.5,synthetic,-110,-110,SF,ATL,2022_06_SF_ATL
00-0036259,2022,6,receptions,1.5,synthetic,-110,-110,SF,ATL,2022_06_SF_ATL
00-0036261,2022,6,receiving_tds,0.5,synthetic,-110,-110,SF,ATL,2022_06_SF_ATL
00-0036261,2022,6,receiving_yards,49.5,synthetic,-110,-110,SF,ATL,2022_06_SF_ATL
00-0036261,2022,6,receptions,3.5,synthetic,-110,-110,SF,ATL,2022_06_SF_ATL
00-0036264,2022,6,carries,1.5,synthetic,-110,-110,GB,NYJ,2022_06_GB_NYJ
00-0036264,2022,6,completions,4.5,synthetic,-110,-110,GB,NYJ,2022_06_GB_NYJ
00-0036264,2022,6,interceptions,0.5,synthetic,-110,-110,GB,NYJ,2022_06_GB_NYJ
00-0036264,2022,6,passing_tds,0.5,synthetic,-110,-110,GB,NYJ,2022_06_GB_NYJ
00-0036264,2022,6,passing_yards,54.5,synthetic,-110,-110,GB,NYJ,2022_06_GB_NYJ
00-0036264,2022,6,rushing_yards,1.5,synthetic,-110,-110,GB,NYJ,2022_06_GB_NYJ
00-0036265,2022,6,carries,13.5,synthetic,-110,-110,GB,NYJ,2022_06_GB_NYJ
00-0036265,2022,6,receiving_yards,5.5,synthetic,-110,-110,GB,NYJ,2022_06_GB_NYJ
00-0036265,2022,6,receptions,1.5,synthetic,-110,-110,GB,NYJ,2022_06_GB_NYJ
00-0036265,2022,6,rushing_yards,50.5,synthetic,-110,-110,GB,NYJ,2022_06_GB_NYJ
00-0036271,2022,6,receiving_tds,0.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036271,2022,6,receiving_yards,22.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036271,2022,6,receptions,1.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036290,2022,6,receiving_yards,25.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0036290,2022,6,receptions,2.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0036309,2022,6,receiving_yards,41.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0036309,2022,6,receptions,2.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0036322,2022,6,carries,0.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036322,2022,6,receiving_yards,90.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036322,2022,6,receptions,7.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036322,2022,6,rushing_yards,0.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036326,2022,6,carries,0.5,synthetic,-110,-110,PIT,TB,2022_06_PIT_TB
00-0036326,2022,6,receiving_yards,27.5,synthetic,-110,-110,PIT,TB,2022_06_PIT_TB
00-0036326,2022,6,receptions,3.5,synthetic,-110,-110,PIT,TB,2022_06_PIT_TB
00-0036326,2022,6,rushing_yards,2.5,synthetic,-110,-110,PIT,TB,2022_06_PIT_TB
00-0036328,2022,6,carries,10.5,synthetic,-110,-110,WAS,CHI,2022_06_WAS_CHI
00-0036328,2022,6,receiving_yards,15.5,synthetic,-110,-110,WAS,CHI,2022_06_WAS_CHI
00-0036328,2022,6,receptions,2.5,synthetic,-110,-110,WAS,CHI,2022_06_WAS_CHI
00-0036328,2022,6,rushing_tds,0.5,synthetic,-110,-110,WAS,CHI,2022_06_WAS_CHI
00-0036328,2022,6,rushing_yards,30.5,synthetic,-110,-110,WAS,CHI,2022_06_WAS_CHI
00-0036331,2022,6,carries,1.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036331,2022,6,receiving_tds,0.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036331,2022,6,receiving_yards,43.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036331,2022,6,receptions,3.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036331,2022,6,rushing_yards,5.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036332,2022,6,receiving_yards,11.5,synthetic,-110,-110,GB,NYJ,2022_06_GB_NYJ
00-0036332,2022,6,receptions,1.5,synthetic,-110,-110,GB,NYJ,2022_06_GB_NYJ
00-0036345,2022,6,carries,0.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036345,2022,6,receiving_tds,0.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036345,2022,6,receiving_yards,36.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036345,2022,6,receptions,3.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036355,2022,6,carries,3.5,synthetic,-110,-110,LAC,DEN,2022_06_LAC_DEN
00-0036355,2022,6,completions,26.5,synthetic,-110,-110,LAC,DEN,2022_06_LAC_DEN
00-0036355,2022,6,interceptions,0.5,synthetic,-110,-110,LAC,DEN,2022_06_LAC_DEN
00-0036355,2022,6,passing_tds,1.5,synthetic,-110,-110,LAC,DEN,2022_06_LAC_DEN
00-0036355,2022,6,passing_yards,299.5,synthetic,-110,-110,LAC,DEN,2022_06_LAC_DEN
00-0036355,2022,6,rushing_yards,4.5,synthetic,-110,-110,LAC,DEN,2022_06_LAC_DEN
00-0036358,2022,6,carries,0.5,synthetic,-110,-110,DAL,PHI,2022_06_DAL_PHI
00-0036358,2022,6,receiving_tds,0.5,synthetic,-110,-110,DAL,PHI,2022_06_DAL_PHI
00-0036358,2022,6,receiving_yards,78.5,synthetic,-110,-110,DAL,PHI,2022_06_DAL_PHI
00-0036358,2022,6,receptions,6.5,synthetic,-110,-110,DAL,PHI,2022_06_DAL_PHI
00-0036358,2022,6,rushing_yards,1.5,synthetic,-110,-110,DAL,PHI,2022_06_DAL_PHI
00-0036360,2022,6,carries,10.5,synthetic,-110,-110,KC,BUF,2022_06_KC_BUF
00-0036360,2022,6,receiving_tds,0.5,synthetic,-110,-110,KC,BUF,2022_06_KC_BUF
00-0036360,2022,6,receiving_yards,26.5,synthetic,-110,-110,KC,BUF,2022_06_KC_BUF
00-0036360,2022,6,receptions,3.5,synthetic,-110,-110,KC,BUF,2022_06_KC_BUF
00-0036360,2022,6,rushing_tds,0.5,synthetic,-110,-110,KC,BUF,2022_06_KC_BUF
00-0036360,2022,6,rushing_yards,45.5,synthetic,-110,-110,KC,BUF,2022_06_KC_BUF
00-0036383,2022,6,carries,6.5,synthetic,-110,-110,ARI,SEA,2022_06_ARI_SEA
00-0036383,2022,6,receiving_yards,16.5,synthetic,-110,-110,ARI,SEA,2022_06_ARI_SEA
00-0036383,2022,6,receptions,2.5,synthetic,-110,-110,ARI,SEA,2022_06_ARI_SEA
00-0036383,2022,6,rushing_tds,0.5,synthetic,-110,-110,ARI,SEA,2022_06_ARI_SEA
00-0036383,2022,6,rushing_yards,27.5,synthetic,-110,-110,ARI,SEA,2022_06_ARI_SEA
00-0036387,2022,6,carries,0.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036387,2022,6,receiving_tds,0.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036387,2022,6,receiving_yards,2.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036387,2022,6,receptions,0.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036387,2022,6,rushing_yards,4.5,synthetic,-110,-110,MIN,MIA,2022_06_MIN_MIA
00-0036389,2022,6,carries,12.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036389,2022,6,completions,22.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036389,2022,6,interceptions,0.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036389,2022,6,passing_tds,1.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036389,2022,6,passing_yards,279.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036389,2022,6,rushing_tds,1.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036389,2022,6,rushing_yards,44.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036407,2022,6,carries,0.5,synthetic,-110,-110,DEN,LAC,2022_06_DEN_LAC
00-0036407,2022,6,receiving_tds,0.5,synthetic,-110,-110,DEN,LAC,2022_06_DEN_LAC
00-0036407,2022,6,receiving_yards,33.5,synthetic,-110,-110,DEN,LAC,2022_06_DEN_LAC
00-0036407,2022,6,receptions,2.5,synthetic,-110,-110,DEN,LAC,2022_06_DEN_LAC
00-0036407,2022,6,rushing_yards,0.5,synthetic,-110,-110,DEN,LAC,2022_06_DEN_LAC
00-0036410,2022,6,receiving_tds,0.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036410,2022,6,receiving_yards,78.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036410,2022,6,receptions,5.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036412,2022,6,receiving_yards,23.5,synthetic,-110,-110,DEN,LAC,2022_06_DEN_LAC
00-0036412,2022,6,receptions,0.5,synthetic,-110,-110,DEN,LAC,2022_06_DEN_LAC
00-0036422,2022,6,receiving_tds,0.5,synthetic,-110,-110,NO,CIN,2022_06_NO_CIN
00-0036422,2022,6,receiving_yards,24.5,synthetic,-110,-110,NO,CIN,2022_06_NO_CIN
00-0036422,2022,6,receptions,1.5,synthetic,-110,-110,NO,CIN,2022_06_NO_CIN
00-0036425,2022,6,carries,1.5,synthetic,-110,-110,SEA,ARI,2022_06_SEA_ARI
00-0036425,2022,6,receiving_yards,5.5,synthetic,-110,-110,SEA,ARI,2022_06_SEA_ARI
00-0036425,2022,6,receptions,0.5,synthetic,-110,-110,SEA,ARI,2022_06_SEA_ARI
00-0036425,2022,6,rushing_yards,6.5,synthetic,-110,-110,SEA,ARI,2022_06_SEA_ARI
00-0036438,2022,6,receiving_yards,3.5,synthetic,-110,-110,CAR,LA,2022_06_CAR_LA
00-0036438,2022,6,receptions,0.5,synthetic,-110,-110,CAR,LA,2022_06_CAR_LA
00-0036439,2022,6,receiving_yards,7.5,synthetic,-110,-110,DEN,LAC,2022_06_DEN_LAC
00-0036439,2022,6,receptions,0.5,synthetic,-110,-110,DEN,LAC,2022_06_DEN_LAC
00-0036442,2022,6,carries,4.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036442,2022,6,completions,22.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036442,2022,6,interceptions,0.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036442,2022,6,passing_tds,1.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036442,2022,6,passing_yards,244.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036442,2022,6,rushing_tds,0.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036442,2022,6,rushing_yards,9.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036482,2022,6,receiving_yards,14.5,synthetic,-110,-110,IND,JAX,2022_06_IND_JAX
00-0036482,2022,6,receptions,0.5,synthetic,-110,-110,IND,JAX,2022_06_IND_JAX
00-0036493,2022,6,carries,5.5,synthetic,-110,-110,IND,JAX,2022_06_IND_JAX
00-0036493,2022,6,receiving_yards,7.5,synthetic,-110,-110,IND,JAX,2022_06_IND_JAX
00-0036493,2022,6,receptions,1.5,synthetic,-110,-110,IND,JAX,2022_06_IND_JAX
00-0036493,2022,6,rushing_tds,0.5,synthetic,-110,-110,IND,JAX,2022_06_IND_JAX
00-0036493,2022,6,rushing_yards,19.5,synthetic,-110,-110,IND,JAX,2022_06_IND_JAX
00-0036555,2022,6,carries,1.5,synthetic,-110,-110,CAR,LA,2022_06_CAR_LA
00-0036555,2022,6,rushing_yards,7.5,synthetic,-110,-110,CAR,LA,2022_06_CAR_LA
00-0036569,2022,6,carries,1.5,synthetic,-110,-110,NYG,BAL,2022_06_NYG_BAL
00-0036569,2022,6,rushing_tds,0.5,synthetic,-110,-110,NYG,BAL,2022_06_NYG_BAL
00-0036569,2022,6,rushing_yards,4.5,synthetic,-110,-110,NYG,BAL,2022_06_NYG_BAL
00-0036572,2022,6,receiving_yards,23.5,synthetic,-110,-110,CAR,LA,2022_06_CAR_LA
00-0036572,2022,6,receptions,1.5,synthetic,-110,-110,CAR,LA,2022_06_CAR_LA
00-0036590,2022,6,receiving_yards,16.5,synthetic,-110,-110,BUF,KC,2022_06_BUF_KC
00-0036590,2022,6,receptions,1.5,synthetic,-110,-110,BUF,KC,2022_06_BUF_KC
00-0036613,2022,6,carries,0.5,synthetic,-110,-110,MIA,MIN,2022_06_MIA_MIN
00-0036613,2022,6,receiving_tds,0.5,synthetic,-110,-110,MIA,MIN,2022_06_MIA_MIN
00-0036613,2022,6,receiving_yards,83.5,synthetic,-110,-110,MIA,MIN,2022_06_MIA_MIN
00-0036613,2022,6,receptions,5.5,synthetic,-110,-110,MIA,MIN,2022_06_MIA_MIN
00-0036613,2022,6,rushing_yards,2.5,synthetic,-110,-110,MIA,MIN,2022_06_MIA_MIN
00-0036620,2022,6,carries,0.5,synthetic,-110,-110,SEA,ARI,2022_06_SEA_ARI
00-0036620,2022,6,receiving_yards,4.5,synthetic,-110,-110,SEA,ARI,2022_06_SEA_ARI
00-0036620,2022,6,receptions,0.5,synthetic,-110,-110,SEA,ARI,2022_06_SEA_ARI
00-0036620,2022,6,rushing_yards,1.5,synthetic,-110,-110,SEA,ARI,2022_06_SEA_ARI
00-0036626,2022,6,receiving_tds,0.5,synthetic,-110,-110,WAS,CHI,2022_06_WAS_CHI
00-0036626,2022,6,receiving_yards,34.5,synthetic,-110,-110,WAS,CHI,2022_06_WAS_CHI
00-0036626,2022,6,receptions,1.5,synthetic,-110,-110,WAS,CHI,2022_06_WAS_CHI
00-0036630,2022,6,receiving_yards,4.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036630,2022,6,receptions,0.5,synthetic,-110,-110,BAL,NYG,2022_06_BAL_NYG
00-0036635,2022,6,receiving_tds,0.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0036635,2022,6,receiving_yards,29.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0036635,2022,6,receptions,1.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0036637,2022,6,receiving_yards,11.5,synthetic,-110,-110,KC,BUF,2022_06_KC_BUF
00-0036637,2022,6,receptions,1.5,synthetic,-110,-110,KC,BUF,2022_06_KC_BUF
00-0036671,2022,6,receiving_yards,4.5,synthetic,-110,-110,WAS,CHI,2022_06_WAS_CHI
00-0036671,2022,6,receptions,0.5,synthetic,-110,-110,WAS,CHI,2022_06_WAS_CHI
00-0036741,2022,6,receiving_yards,2.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036741,2022,6,receptions,0.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036829,2022,6,carries,6.5,synthetic,-110,-110,ATL,SF,2022_06_ATL_SF
00-0036829,2022,6,rushing_tds,0.5,synthetic,-110,-110,ATL,SF,2022_06_ATL_SF
00-0036829,2022,6,rushing_yards,31.5,synthetic,-110,-110,ATL,SF,2022_06_ATL_SF
00-0036849,2022,6,receiving_yards,13.5,synthetic,-110,-110,LA,CAR,2022_06_LA_CAR
00-0036849,2022,6,receptions,0.5,synthetic,-110,-110,LA,CAR,2022_06_LA_CAR
00-0036857,2022,6,receiving_yards,1.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036857,2022,6,receptions,0.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036862,2022,6,receiving_yards,39.5,synthetic,-110,-110,LA,CAR,2022_06_LA_CAR
00-0036862,2022,6,receptions,3.5,synthetic,-110,-110,LA,CAR,2022_06_LA_CAR
00-0036875,2022,6,carries,15.5,synthetic,-110,-110,NE,CLE,2022_06_NE_CLE
00-0036875,2022,6,receiving_yards,17.5,synthetic,-110,-110,NE,CLE,2022_06_NE_CLE
00-0036875,2022,6,receptions,2.5,synthetic,-110,-110,NE,CLE,2022_06_NE_CLE
00-0036875,2022,6,rushing_tds,0.5,synthetic,-110,-110,NE,CLE,2022_06_NE_CLE
00-0036875,2022,6,rushing_yards,86.5,synthetic,-110,-110,NE,CLE,2022_06_NE_CLE
00-0036876,2022,6,receiving_yards,24.5,synthetic,-110,-110,IND,JAX,2022_06_IND_JAX
00-0036876,2022,6,receptions,2.5,synthetic,-110,-110,IND,JAX,2022_06_IND_JAX
00-0036877,2022,6,receiving_yards,6.5,synthetic,-110,-110,TB,PIT,2022_06_TB_PIT
00-0036877,2022,6,receptions,0.5,synthetic,-110,-110,TB,PIT,2022_06_TB_PIT
00-0036887,2022,6,receiving_yards,7.5,synthetic,-110,-110,JAX,IND,2022_06_JAX_IND
00-0036887,2022,6,receptions,0.5,synthetic,-110,-110,JAX,IND,2022_06_JAX_IND
00-0036893,2022,6,carries,14.5,synthetic,-110,-110,PIT,TB,2022_06_PIT_TB
00-0036893,2022,6,receiving_yards,15.5,synthetic,-110,-110,PIT,TB,2022_06_PIT_TB
00-0036893,2022,6,receptions,2.5,synthetic,-110,-110,PIT,TB,2022_06_PIT_TB
00-0036893,2022,6,rushing_tds,0.5,synthetic,-110,-110,PIT,TB,2022_06_PIT_TB
00-0036893,2022,6,rushing_yards,49.5,synthetic,-110,-110,PIT,TB,2022_06_PIT_TB
00-0036900,2022,6,carries,1.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036900,2022,6,receiving_tds,0.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036900,2022,6,receiving_yards,53.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036900,2022,6,receptions,5.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036900,2022,6,rushing_yards,0.5,synthetic,-110,-110,CIN,NO,2022_06_CIN_NO
00-0036906,2022,6,carries,11.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0036906,2022,6,receiving_yards,9.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0036906,2022,6,receptions,1.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0036906,2022,6,rushing_tds,0.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0036906,2022,6,rushing_yards,70.5,synthetic,-110,-110,CHI,WAS,2022_06_CHI_WAS
00-0036912,2022,6,receiving_tds,0.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036912,2022,6,receiving_yards,88.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036912,2022,6,receptions,7.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036919,2022,6,carries,3.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036919,2022,6,receiving_yards,2.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036919,2022,6,receptions,0.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036919,2022,6,rushing_tds,0.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036919,2022,6,rushing_yards,13.5,synthetic,-110,-110,PHI,DAL,2022_06_PHI_DAL
00-0036924,2022,6,carries,9.5,synthetic,-110,-110,NYJ,GB,2022_06_NYJ_GB
00-0036924,2022,6,receiving_yards,15.5,synthetic,-110,-110,NYJ,GB,2022_06_NYJ_GB
